0,1,2,3,4,5,6,7
0.48058254,0.4248366,0.6304348,0.54143643,0.5765766,0.52409637,0.5671642,0.49606296
0.48058254,0.42483664,0.6304348,0.54143643,0.5765766,0.5240964,0.56716424,0.49606305
0.48058254,0.4248366,0.6304348,0.5414365,0.5765766,0.52409637,0.5671641,0.49606302
0.538835,0.47712415,0.5434782,0.50828725,0.47747746,0.43975905,0.47014925,0.5433071
0.5388349,0.47712418,0.54347825,0.5082873,0.47747743,0.43975905,0.47014928,0.54330707
0.538835,0.4771242,0.54347825,0.50828725,0.4774775,0.43975902,0.47014922,0.5433071
0.5388349,0.47712415,0.54347825,0.5082873,0.4774774,0.43975905,0.47014922,0.54330707
0.538835,0.4771242,0.54347825,0.50828725,0.4774775,0.43975905,0.47014925,0.54330707
0.538835,0.47712418,0.54347825,0.50828725,0.47747746,0.43975905,0.47014928,0.54330707
0.5388349,0.4771242,0.5434782,0.50828725,0.4774775,0.43975905,0.47014928,0.54330707
0.5388349,0.47712415,0.54347825,0.5082873,0.47747746,0.43975902,0.47014928,0.5433072
0.5388349,0.47712415,0.54347825,0.5082873,0.47747746,0.43975905,0.47014928,0.5433071
0.5388349,0.4771242,0.54347825,0.5082873,0.47747746,0.43975905,0.47014925,0.54330707
0.5388349,0.4771242,0.54347825,0.50828725,0.47747743,0.43975905,0.47014922,0.5433071
0.5388349,0.47712415,0.5434783,0.5082873,0.4774775,0.43975905,0.47014928,0.54330707
0.5388349,0.47712424,0.54347825,0.5082873,0.47747746,0.43975905,0.47014928,0.5433072
0.5388349,0.47712418,0.5434783,0.5082874,0.47747743,0.43975905,0.4701493,0.54330707
0.5388349,0.47712418,0.5434783,0.5082873,0.47747746,0.43975905,0.4701493,0.5433071
0.5388349,0.4771242,0.5434782,0.5082873,0.4774775,0.43975902,0.47014922,0.5433071
0.5388349,0.47712418,0.54347825,0.5082873,0.47747746,0.43975905,0.47014928,0.54330707
0.5388349,0.4771242,0.54347825,0.5082873,0.4774775,0.43975902,0.47014922,0.5433071
0.61165047,0.37254903,0.49275368,0.4917127,0.46396396,0.50000006,0.5,0.53543305
0.61165047,0.372549,0.49275362,0.49171272,0.46396387,0.50000006,0.5,0.53543305
0.69902915,0.6078431,0.6086957,0.5248619,0.572072,0.5783133,0.61940295,0.7480315
0.69902915,0.60784316,0.6086956,0.5248619,0.572072,0.5783133,0.619403,0.7480315
0.69902915,0.6078431,0.60869557,0.5248619,0.5720721,0.57831323,0.619403,0.74803156
0.6990291,0.60784316,0.6086956,0.5248619,0.572072,0.5783133,0.619403,0.7480315
0.6990291,0.60784316,0.6086956,0.5248619,0.5720721,0.57831323,0.61940306,0.74803156
0.6990292,0.60784316,0.6086956,0.5248619,0.5720721,0.57831323,0.619403,0.7480315
0.69902915,0.60784316,0.6086956,0.5248619,0.5720721,0.5783133,0.61940295,0.74803144
0.6990291,0.60784316,0.6086956,0.5248618,0.572072,0.57831323,0.619403,0.7480315
0.69902915,0.60784316,0.6086957,0.5248619,0.572072,0.5783133,0.61940295,0.7480315
0.699029,0.6078431,0.6086956,0.5248618,0.572072,0.5783133,0.619403,0.74803144
0.69902915,0.6078431,0.6086956,0.5248619,0.5720721,0.5783133,0.61940295,0.7480315
0.6990291,0.60784316,0.6086956,0.52486193,0.5720721,0.57831323,0.61940295,0.7480316
0.6990292,0.60784316,0.6086957,0.5248619,0.572072,0.5783133,0.619403,0.74803144
0.6990291,0.6078431,0.6086956,0.5248619,0.5720721,0.57831323,0.619403,0.7480315
0.6990292,0.6078431,0.6086956,0.5248619,0.572072,0.57831323,0.61940295,0.7480316
0.69902915,0.6078431,0.6086956,0.5248619,0.5720721,0.57831323,0.619403,0.7480315
0.6990291,0.60784316,0.60869557,0.5248619,0.5720721,0.57831323,0.619403,0.7480315
0.699029,0.60784316,0.6086957,0.5248619,0.5720721,0.57831323,0.619403,0.7480315
0.6990291,0.60784316,0.6086957,0.5248619,0.5720721,0.5783133,0.619403,0.7480315
